Epoch,epoch_time,gpu_time
0,20.36044209636748,20.35885546875
1,20.03891989029944,20.038634765625
2,20.049364384263754,20.049068359375
3,20.062220349907875,20.061931640625
4,20.11020744778216,20.10990625
5,20.05819982662797,20.057890625
6,20.076852759346366,20.07654296875
7,20.079948479309678,20.07963671875
8,20.04961138777435,20.049310546875
9,20.071544418111444,20.071248046875
