Epoch,epoch_time,gpu_time
0,20.36105034314096,20.358140625
1,20.03337747976184,20.03310546875
2,20.05614678375423,20.055873046875
3,20.04903594776988,20.04878515625
4,20.08863173983991,20.088357421875
5,20.127685267478228,20.127396484375
6,20.04670393653214,20.04642578125
7,20.074412252753973,20.074126953125
8,20.03075901605189,20.030478515625
9,20.081387227401137,20.08112109375
