Epoch,epoch_time,gpu_time
0,20.58495870232582,20583.28125
1,20.084313306957483,20084.04296875
2,20.082679696381092,20082.388671875
3,20.06283565238118,20062.51171875
4,20.152663161978126,20152.369140625
5,20.139343965798616,20139.0390625
6,20.251711416989565,20251.3828125
7,20.311042048037052,20310.72265625
8,20.243865789845586,20243.568359375
9,20.346360117197037,20346.072265625
