Epoch,epoch_time,gpu_time
0,20.574905589222908,20573.732421875
1,20.095751602202654,20095.482421875
2,20.069202672690153,20068.916015625
3,20.065433982759714,20065.150390625
4,20.152718167752028,20152.4453125
5,20.136354688555002,20136.072265625
6,20.28216939046979,20281.87890625
7,20.290145775303245,20289.857421875
8,20.26650196686387,20266.228515625
9,20.35055954940617,20350.296875
