Epoch,epoch_time, loss
[0],[26.04938811250031],[1.194966015625]
[1],[25.34180850163102],[0.828908828125]
[2],[25.18697573058307],[0.6120610546875]
[3],[25.48679632693529],[0.4841683203125]
[4],[25.403693199157715],[0.3858996875]
[5],[25.2600085362792],[0.31238568359375]
[6],[25.375194000080228],[0.26508365234375]
[7],[25.45667752996087],[0.22749939453125]
[8],[25.373886700719595],[0.20065390625]
[9],[25.314421348273754],[0.1762993359375]
