Epoch,epoch_time, loss
0,81.3237619176507,2.24607625
1,80.82251276634634,1.63824234375
2,80.77986240200698,1.292504765625
3,80.7601436432451,1.0488515625
4,80.89768321812153,0.85161734375
5,80.87298277206719,0.699853125
6,80.66814766079187,0.592230625
7,80.72316354513168,0.4960503125
8,80.75569200888276,0.430613671875
9,80.75433878786862,0.37115375
10,80.83738184534013,0.337590859375
11,80.83990126289427,0.30370251953125
12,80.78073977865279,0.27922736328125
13,80.6422398108989,0.2548182421875
14,80.71677523478866,0.230894296875
