Epoch,epoch_time, loss
0,88.61720558442175,2.259730625
1,87.68007975071669,1.7651821875
2,87.4551990814507,1.52031609375
3,87.11549273319542,1.35752375
4,87.17571338452399,1.20602953125
5,87.10295284725726,1.08700828125
6,87.0505420230329,1.00939375
7,86.96269076503813,0.92018453125
8,86.97059542313218,0.85106390625
9,86.97172219865024,0.7808978125
10,86.97694765590131,0.7150315625
11,87.02753327786922,0.67456078125
12,87.09266567230225,0.629025
13,87.04102804325521,0.579318828125
14,86.99210004322231,0.5370625
15,86.9873773958534,0.500931328125
16,87.164315816015,0.4749878125
17,87.13962668552995,0.4522998046875
18,87.0163586717099,0.4255778125
19,87.1048423089087,0.394195390625
20,87.1090248003602,0.373169453125
21,87.0267266780138,0.362997734375
22,87.05828269943595,0.33228921875
23,87.22234639897943,0.321789609375
24,87.0012040194124,0.31323431640625
25,87.12038432992995,0.2932887890625
26,87.15755673125386,0.2813817578125
27,86.97868007794023,0.27381859375
28,86.9033778719604,0.25869421875
29,87.23161574453115,0.248107578125
