Epoch,epoch_time,gpu_time
0,10.740498472005129,10.7393193359375
1,10.261390825733542,10.26127734375
2,10.239567559212446,10.23945703125
3,10.276447320356965,10.276330078125
4,10.235553404316306,10.235435546875
5,10.254468757659197,10.2543427734375
6,10.268019868060946,10.2678896484375
7,10.256061935797334,10.2559306640625
8,10.24037665501237,10.24025
9,10.244108391925693,10.2439814453125
