Epoch,epoch_time, loss
[0],[26.06774885393679],[1.191485]
[1],[25.61485869809985],[0.82602984375]
[2],[25.50805582292378],[0.6161253515625]
[3],[25.34273886308074],[0.4782913671875]
[4],[25.497488707304],[0.3817909765625]
[5],[25.565261645242572],[0.31536548828125]
[6],[25.535422885790467],[0.2649562109375]
[7],[25.47744950465858],[0.22281728515625]
[8],[25.758423544466496],[0.19664873046875]
