Epoch,epoch_time, loss
0,160.07527463510633,2.23937609375
1,159.4278515316546,1.67264140625
2,159.10729469172657,1.34153453125
3,159.405308611691,1.0979509375
4,159.36661441624165,0.90610828125
5,159.37578902766109,0.74706890625
6,159.23469840362668,0.6154610546875
7,159.00612957589328,0.5190266796875
8,159.48518933542073,0.4423971875
9,159.17795757763088,0.3866546875
10,159.36624086275697,0.343203671875
11,158.96154952049255,0.30058462890625
12,159.18668605014682,0.2714703515625
13,159.3806347027421,0.2505225390625
14,159.20837860181928,0.23119724609375
