Epoch,epoch_time, loss
0,160.58927013725042,2.23073015625
1,159.8942954801023,1.664299375
2,159.80749785527587,1.3420596875
3,160.05580726638436,1.095106953125
4,160.03732351586223,0.902739921875
5,159.94863335974514,0.73981515625
6,159.93596076965332,0.6118085546875
7,159.9719193968922,0.516083671875
8,160.01784732937813,0.432264296875
9,159.9641800634563,0.385625546875
10,160.27703825384378,0.3392672265625
11,160.16455526277423,0.29593794921875
12,160.03210095316172,0.2772727734375
13,160.01945284567773,0.24691576171875
