timestamp, utilization.gpu [%], utilization.memory [%], temperature.gpu
2026/03/04 13:27:06.590, 0 %, 0 %, 41
2026/03/04 13:27:06.591, 0 %, 0 %, 33
2026/03/04 13:27:06.595, 0 %, 0 %, 35
2026/03/04 13:27:06.597, 0 %, 0 %, 35
2026/03/04 13:27:06.600, 0 %, 0 %, 29
2026/03/04 13:27:06.602, 0 %, 0 %, 31
2026/03/04 13:27:06.604, 0 %, 0 %, 27
2026/03/04 13:27:06.606, 0 %, 0 %, 28
