Epoch,epoch_time, loss
0,42.69135798327625,1.48373234375
1,42.12543315067887,1.3560059375
2,42.039726093411446,1.266878671875
3,41.90999519638717,1.184261328125
4,41.77761780284345,1.1227871875
5,41.92775131762028,1.061862734375
6,41.832919761538506,1.01273828125
7,42.02607719413936,0.992829609375
8,41.91172002069652,0.9377103125
9,42.036040307953954,0.90803375
10,41.93037726357579,0.86735484375
11,41.8065820671618,0.8429528125
12,41.96820679306984,0.81919359375
13,41.92245016247034,0.7916334375
14,41.87688239850104,0.75255890625
15,41.998627707362175,0.74499875
16,41.88684039376676,0.714050859375
17,41.81088689528406,0.69173515625
18,41.9331761430949,0.67113109375
19,41.93955011665821,0.65706109375
20,41.85010945610702,0.63305953125
21,42.03765191882849,0.614517734375
22,41.83669223077595,0.596045234375
23,41.8929840400815,0.5758466796875
24,41.88823036290705,0.5594855859375
25,41.83230041898787,0.542884609375
26,41.958763694390655,0.53418171875
27,41.954790031537414,0.513150859375
28,41.90127699263394,0.5079905078125
29,41.7679337952286,0.482816015625
30,41.9624222908169,0.471616640625
31,41.89282112382352,0.463009609375
32,41.855130730196834,0.454408671875
33,41.97661562077701,0.43752484375
34,42.00761554017663,0.42420984375
35,42.07060816511512,0.411336953125
36,41.91102362051606,0.3992048046875
37,42.05900821648538,0.391654765625
38,41.831901172176,0.38304875
39,41.94653215073049,0.3751893359375
40,42.60258591175079,0.3674230078125
41,41.932102063670754,0.362190234375
42,41.89810058288276,0.348472734375
43,41.99288248643279,0.3429857421875
44,41.836593022570014,0.3387805078125
45,41.9428201969713,0.326708515625
46,41.978123692795634,0.320520078125
47,41.892839992418885,0.31240296875
48,41.93155745603144,0.30524541015625
49,41.973125433549285,0.3000615625
50,41.932954689487815,0.294921640625
51,41.9328797403723,0.2822669140625
52,41.98141960799694,0.2859828125
53,41.85967288352549,0.2760709375
54,41.782221630215645,0.2735875390625
55,41.84358861669898,0.266688359375
56,41.999589608982205,0.25839595703125
57,41.89148198068142,0.255373984375
58,41.915561294183135,0.25708029296875
59,41.998561849817634,0.2480227734375
