Epoch,epoch_time, loss
0,41.49428580887616,2.29748
1,40.879370260983706,1.62851046875
2,41.006115889176726,1.2783065625
3,41.005372339859605,1.012518828125
4,41.0020695310086,0.80528703125
5,40.98043096251786,0.65545515625
6,40.95253651961684,0.549270078125
7,41.00692630186677,0.455941328125
8,41.02075135335326,0.3934154296875
9,40.955491000786424,0.3443009375
10,40.98426800221205,0.3169103125
11,41.048851530998945,0.2864069921875
12,41.06635309755802,0.2638554296875
13,40.9937945343554,0.2396094921875
