Epoch,epoch_time,gpu_time
0,374.83225452527404,374.82875
1,72.00562665238976,72.004859375
2,72.04761817120016,72.04684375
3,72.00077199749649,71.9999921875
4,72.0601944513619,72.05940625
5,72.03878322429955,72.0380234375
6,72.3344082031399,72.3336171875
7,72.15605286695063,72.1552578125
8,71.88737149909139,71.8866328125
9,72.1470387596637,72.1462734375
