Epoch,epoch_time,gpu_time
0,39.88617912493646,39.88447265625
1,39.43205467611551,39.43171875
2,39.470207476988435,39.46986328125
3,39.28392682783306,39.28358203125
4,39.32384558580816,39.32362890625
5,39.26643473468721,39.2662421875
6,39.12115713395178,39.12083984375
7,39.245817912742496,39.245453125
8,39.47466577216983,39.47430078125
9,39.20553382486105,39.20518359375
