Epoch,epoch_time,gpu_time
0,39.83094734,39.83025
1,39.37446781,39.37414063
2,39.34872678,39.34837109
3,39.4672825,39.46692969
4,39.05615353,39.05580859
5,39.05033188,39.04998438
6,39.24397459,39.24360547
7,39.24667974,39.24632422
8,39.21177453,39.21141016
9,39.15866466,39.15830078
