Epoch,epoch_time,gpu_time
0,10.892395010218024,10.889212890625
1,10.518720306456089,10.5185390625
2,10.477555388584733,10.4773916015625
3,10.452298840507865,10.452171875
4,10.433085411787033,10.432943359375
5,10.44304539449513,10.442876953125
6,10.442196292802691,10.442005859375
7,10.415022127330303,10.414841796875
8,10.431441683322191,10.4312529296875
9,10.428375009447336,10.4281943359375
