Epoch,epoch_time,gpu_time
0,10.941618472337723,10.9394892578125
1,10.175151897594333,10.174953125
2,10.202440803870559,10.2022529296875
3,10.176128529012203,10.1759453125
4,10.191246883943677,10.19104296875
5,10.218175441026688,10.217970703125
6,10.234082348644733,10.2338779296875
7,10.19505251571536,10.1948515625
8,10.22463884204626,10.2244404296875
9,10.208429984748363,10.20823046875
