Epoch,epoch_time,gpu_time
0,10.942989531904459,10.9417880859375
1,10.28309652209282,10.2829248046875
2,10.265200793743134,10.265021484375
3,10.283210197463632,10.2830126953125
4,10.28283677995205,10.2826611328125
5,10.235442850738764,10.2352509765625
6,10.222955211997032,10.222771484375
7,10.249760955572128,10.2495751953125
8,10.213414324447513,10.2132314453125
9,10.252405503764749,10.2522275390625
