Epoch,epoch_time,gpu_time
0,10.960394710302353,10.9580234375
1,10.308308497071266,10.3081337890625
2,10.248619835823774,10.24845703125
3,10.287433395162225,10.2872568359375
4,10.261604165658355,10.2614345703125
5,10.233672408387065,10.2334970703125
6,10.213636150583625,10.2134462890625
7,10.266891673207283,10.2667138671875
8,10.220351930707693,10.22017578125
9,10.244413737207651,10.244232421875
