Epoch,epoch_time,gpu_time
0,10.922861402854323,10.9195302734375
1,10.492745611816645,10.492533203125
2,10.482322210446,10.48214453125
3,10.444501990452409,10.4443583984375
4,10.419802291318774,10.419654296875
5,10.472673023119569,10.472447265625
6,10.433230156078935,10.433021484375
7,10.403689356520772,10.4034931640625
8,10.443437084555626,10.4432392578125
9,10.43264308385551,10.4324599609375
