Epoch,epoch_time,gpu_time
0,10.88374175131321,10.8810703125
1,10.510338488966227,10.5098115234375
2,10.484058836475015,10.48387890625
3,10.44971832446754,10.449564453125
4,10.424211498349905,10.4240517578125
5,10.461312351748347,10.46111328125
6,10.430153485387564,10.4299423828125
7,10.417431386187673,10.417232421875
8,10.440072463825345,10.43987890625
9,10.441318115219474,10.441126953125
