Epoch,epoch_time,gpu_time
0,20.58413704112172,20582.833984375
1,20.088194988667965,20087.9296875
2,20.09484630636871,20094.55078125
3,20.030220543965697,20029.91015625
4,20.17491377145052,20174.595703125
5,20.12207572720945,20121.765625
6,20.277560679242015,20277.232421875
7,20.304721388965845,20304.359375
8,20.25654868595302,20256.2421875
9,20.361999105662107,20361.689453125
