Epoch,epoch_time,gpu_time
0,20.359327847138047,20.35765625
1,20.041782995685935,20.041609375
2,20.038695864379406,20.038490234375
3,20.034751756116748,20.0345625
4,20.107678145170212,20.107470703125
5,20.08381949737668,20.083603515625
6,20.092354157939553,20.092138671875
7,20.04901401884854,20.04879296875
8,20.062525054439902,20.06230859375
9,20.07530714198947,20.075099609375
