Epoch,epoch_time,gpu_time
0,10.921023244038224,10.9187734375
1,10.193213444203138,10.1930693359375
2,10.19492838345468,10.194775390625
3,10.186688596382737,10.1865322265625
4,10.195176197215915,10.1950029296875
5,10.193198535591364,10.193017578125
6,10.225677512586117,10.225494140625
7,10.211026690900326,10.210818359375
8,10.23610806837678,10.2359091796875
9,10.194801226258278,10.1946123046875
