Epoch,epoch_time,gpu_time
0,10.97042553499341,10.967666015625
1,10.273067085072398,10.272849609375
2,10.281497471034527,10.2812705078125
3,10.260237032547593,10.2600341796875
4,10.293657287955284,10.29345703125
5,10.248871516436338,10.24866015625
6,10.19863235577941,10.19843359375
7,10.241402627900243,10.2411904296875
8,10.22395146638155,10.2237392578125
9,10.27067450247705,10.270478515625
