Epoch,epoch_time,gpu_time
0,70.15659569017589,70.155671875
1,69.9281176943332,69.927359375
2,69.78246945515275,69.7817265625
3,69.71643726155162,69.7156875
4,69.82550407014787,69.8247890625
5,69.8633235488087,69.86259375
6,69.69282970763743,69.692078125
7,69.75273543782532,69.7519765625
8,69.84746591933072,69.8467265625
9,69.92599077150226,69.9252578125
