Epoch,epoch_time,gpu_time
0,28.256417728960514,28.2560234375
1,27.960740661248565,27.960408203125
2,27.98679061047733,27.986466796875
3,27.951264586299658,27.95094921875
4,28.004542091861367,28.004232421875
5,27.944595294073224,27.944275390625
6,27.94657096453011,27.946267578125
7,27.964220779016614,27.9639140625
8,27.936385959386826,27.93607421875
9,27.935846760869026,27.935525390625
