Epoch,epoch_time,gpu_time
0,28.198241379112005,28.19787109375
1,27.897287163883448,27.896962890625
2,27.898431483656168,27.89811328125
3,27.93248367495835,27.932162109375
4,27.930414643138647,27.930095703125
5,27.926487429067492,27.926171875
6,27.890775077044964,27.89046875
7,27.97275493107736,27.97244140625
8,27.92101272009313,27.920705078125
9,27.908617256209254,27.90830859375
